event_id_cnty,event_date,year,event_type,actor1,actor2,latitude,longitude,fatalities,dyad_name
UKR6091,14/06/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6102,14/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1269,37.7527,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6111,14/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6114,14/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.5337,38.4,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6126,14/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4305,38.2554,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6127,14/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7234,38.635,8,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6113,14/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1924,37.7252,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6038,13/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4315,38.0676,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6050,13/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3564,37.9269,3,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6005,12/06/2018 00:00,2018,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),Military Forces of Ukraine (2014-2019),48.6333,38.378,1,Military Forces of Ukraine (2014-2019) - Military Forces of Ukraine (2014-2019)
UKR5993,12/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5994,12/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1269,37.7527,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5998,12/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3321,37.8367,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5999,12/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7234,38.635,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR6033,12/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5989,12/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.207,37.7501,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5968,11/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,5,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5935,10/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5922,10/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3798,38.0067,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS751,09/06/2018 00:00,2018,Battles,Unidentified Armed Group (Russia),Unidentified Armed Group (Russia),43.1921,44.5431,2,Unidentified Armed Group (Russia) - Unidentified Armed Group (Russia)
UKR5878,09/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.5837,38.3572,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5908,09/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7234,38.635,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS749,08/06/2018 00:00,2018,Battles,Police Forces of Russia (2000-) Federal Security Service,Islamic State (Russia),43.2152,44.7761,3,Police Forces of Russia (2000-) Federal Security Service - Islamic State (Russia)
RUS750,08/06/2018 00:00,2018,Battles,Unidentified Armed Group (Russia),Police Forces of Russia (2000-) Federal Security Service,43.2152,44.7761,1,Unidentified Armed Group (Russia) - Police Forces of Russia (2000-) Federal Security Service
UKR5834,08/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5835,08/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.9425,37.505,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5862,08/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7234,38.635,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5831,08/06/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.6691,38.4849,1,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR5788,07/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5718,05/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6543,39.4794,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR23552,05/06/2018 00:00,2018,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),49.7961,36.5904,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR5674,04/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5635,03/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5636,03/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1924,37.7252,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5637,03/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.8051,37.5769,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5645,03/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5626,03/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.9425,37.505,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS721,03/06/2018 00:00,2018,Battles,Tsumadin Communal Militia (Russia),Police Forces of Russia (2000-) Federal Security Service,42.561,46.1719,1,Tsumadin Communal Militia (Russia) - Police Forces of Russia (2000-) Federal Security Service
UKR5600,02/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.1394,37.7497,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5594,02/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5576,02/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.3159,37.8086,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5570,01/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5543,01/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5549,01/06/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1924,37.7252,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5503,31/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0669,37.6664,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5509,31/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5514,31/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,47.1745,37.811,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR36096,31/05/2018 00:00,2018,Battles,Sentianivka Communal Militia (Ukraine),NAF: United Armed Forces of Novorossiya,48.6686,38.7544,1,Sentianivka Communal Militia (Ukraine) - NAF: United Armed Forces of Novorossiya
UKR5445,30/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7491,38.8058,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5480,30/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5457,30/05/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.6926,38.5145,2,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR5413,29/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.242,37.7925,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5414,29/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5429,29/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.5418,37.7809,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR40329,29/05/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.704,39.3511,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR5377,28/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5379,28/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6926,38.5145,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5393,28/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.438,38.2235,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5394,28/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Civilians (Ukraine),48.3718,37.8884,1,NAF: United Armed Forces of Novorossiya - Civilians (Ukraine)
UKR5328,27/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.2656,37.7787,3,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5289,26/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3133,38.0416,6,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5304,26/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.7146,38.6996,4,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR40328,26/05/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Military Forces of Ukraine (2014-2019),48.3934,37.8453,1,Unidentified Armed Group (Ukraine) - Military Forces of Ukraine (2014-2019)
UKR5239,25/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5193,24/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0595,37.5754,4,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5200,24/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3288,37.6786,10,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR36080,24/05/2018 00:00,2018,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),49.4285,32.0621,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR5196,24/05/2018 00:00,2018,Violence against civilians,Unidentified Armed Group (Ukraine),Civilians (Ukraine),46.4639,30.7386,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR5147,23/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6543,39.4794,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5132,23/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.9495,37.6138,5,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5092,22/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.2092,37.7926,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5093,22/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.5837,38.3572,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5099,22/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4254,38.1016,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5100,22/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.5337,38.4,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5104,22/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,6,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5090,22/05/2018 00:00,2018,Violence against civilians,NAF: United Armed Forces of Novorossiya,Civilians (Ukraine),47.9425,37.505,1,NAF: United Armed Forces of Novorossiya - Civilians (Ukraine)
UKR5091,22/05/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.2959,37.2704,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
UKR5122,22/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.6305,37.8428,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5045,21/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.9425,37.505,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5051,21/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3564,37.9269,17,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5064,21/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3133,38.0416,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR5075,21/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.2656,37.7787,3,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5076,21/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.242,37.7925,3,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5078,21/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,4,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR5042,21/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4046,38.0817,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
RUS667,20/05/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Unidentified Armed Group (Russia),56.8498,53.2045,1,Police Forces of Russia (2000-) - Unidentified Armed Group (Russia)
UKR4985,20/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.4046,38.0817,2,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR5013,20/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3133,38.0416,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
RUS665,19/05/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Islamic State (Russia),43.3119,45.689,7,Police Forces of Russia (2000-) - Islamic State (Russia)
UKR4960,19/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,2,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4964,19/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6926,38.5145,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4908,18/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6333,38.378,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4914,18/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Civilians (Ukraine),48.5337,38.4,2,NAF: United Armed Forces of Novorossiya - Civilians (Ukraine)
UKR4916,18/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4917,18/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4918,18/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3718,37.8884,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4924,18/05/2018 00:00,2018,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),Civilians (Ukraine),48.3133,38.0416,1,Military Forces of Ukraine (2014-2019) - Civilians (Ukraine)
UKR4850,17/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.207,37.7501,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4857,17/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4263,38.1711,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4860,17/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.0961,37.7214,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4862,17/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.0987,37.8199,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4866,17/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4867,17/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4875,17/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3133,38.0416,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR4853,17/05/2018 00:00,2018,Explosions/Remote violence,Unidentified Armed Group (Ukraine),Civilians (Ukraine),48.1433,37.8256,1,Unidentified Armed Group (Ukraine) - Civilians (Ukraine)
RUS646,16/05/2018 00:00,2018,Battles,Police Forces of Russia (2000-),Unidentified Armed Group (Russia),55.4241,37.5547,1,Police Forces of Russia (2000-) - Unidentified Armed Group (Russia)
UKR4792,16/05/2018 00:00,2018,Explosions/Remote violence,Military Forces of Ukraine (2014-2019),Civilians (Ukraine),48.4046,38.0817,1,Military Forces of Ukraine (2014-2019) - Civilians (Ukraine)
UKR4797,16/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1269,37.7527,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4804,16/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3321,37.8367,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4808,16/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.6219,39.4994,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4809,16/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.2656,37.7787,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4812,16/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.2138,37.8797,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4824,16/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4305,38.2554,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4834,16/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4263,38.1711,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4733,15/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3321,37.8367,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4743,15/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4744,15/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3718,37.8884,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4696,14/05/2018 00:00,2018,Explosions/Remote violence,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.3718,37.8884,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4657,13/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.438,38.2235,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4663,13/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.4292,38.0094,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4610,12/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1924,37.7252,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4613,12/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.2138,37.8797,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4635,12/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4605,12/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3564,37.9269,11,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR4569,11/05/2018 00:00,2018,Battles,Military Forces of Ukraine (2014-2019),NAF: United Armed Forces of Novorossiya,48.3986,38.3549,1,Military Forces of Ukraine (2014-2019) - NAF: United Armed Forces of Novorossiya
UKR4574,11/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),48.2138,37.8797,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
UKR4575,11/05/2018 00:00,2018,Battles,NAF: United Armed Forces of Novorossiya,Military Forces of Ukraine (2014-2019),47.1478,37.7881,1,NAF: United Armed Forces of Novorossiya - Military Forces of Ukraine (2014-2019)
