,id,year,dyad_name,longitude,latitude,country,country_id,side_a_new_id,side_a,side_b_new_id,side_b,deaths_total,event_civilian,event_relevant,boko_haram_involved,
501,144170,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.79345,11.21029,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,15,0,1,0,Yes
502,144171,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.72786,11.483371,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,65,0,1,0,Yes
503,144172,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.759141,11.448477,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
504,144183,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.21731,12.37066,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,15,0,1,0,Yes
505,144189,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,16,0,1,0,Yes
506,144190,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11,0,1,0,Yes
507,144193,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.21731,12.37066,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
508,144197,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.68558,11.5221,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
509,144208,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,40,0,1,0,Yes
510,144212,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.16124,10.08023,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
511,144214,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.152438,11.255863,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
512,144223,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.536488,11.572354,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,50,0,1,0,Yes
513,144237,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,100,0,1,0,Yes
514,144245,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.31976,10.56617,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,27,0,1,0,Yes
515,144252,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.08863,10.90484,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,23,0,1,0,Yes
516,144260,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.31976,10.56617,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
517,144262,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.321153,10.343242,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,40,0,1,0,Yes
518,144386,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,13.3849,10.61592,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,70,0,1,0,Yes
519,144391,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.42133,11.65583,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,100,0,1,0,Yes
520,144539,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13,11.5,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14,0,1,0,Yes
521,144540,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,13.343213,11.884862,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,13,0,1,0,Yes
522,144542,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.343213,11.884862,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
523,144544,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.31976,10.56617,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,19,0,1,0,Yes
524,144547,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.42133,11.65583,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,63,0,1,0,Yes
525,144557,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.2561,11.7593,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,15,0,1,0,Yes
526,144567,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.4909,11.8072,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
527,144576,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.88216,11.13562,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
528,144600,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.63067,11.83022,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,48,0,1,0,Yes
529,144686,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.4909,11.8072,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
530,144690,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.42133,11.65583,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
531,144691,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.42133,11.65583,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
532,147331,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.504,10.781,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
533,147345,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.52765,10.18948,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
534,147348,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.712983,11.103593,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
535,147349,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.284722,11.724167,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12,0,1,0,Yes
536,147355,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.41667,11.16667,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,30,0,1,0,Yes
537,147749,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.48333,9.2,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
538,147979,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.334444,11.6775,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
539,148063,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.675719,11.643296,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,15,0,1,0,Yes
540,149260,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.54889,10.85219,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
541,149261,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.63067,11.83022,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
542,149295,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.75786,11.46991,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11,0,1,0,Yes
543,149297,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.66066,10.98267,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
544,149298,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.60899,12.96309,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,32,0,1,0,Yes
545,149299,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.66066,10.98267,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,40,0,1,0,Yes
546,149324,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.26436,10.26761,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,40,0,1,0,Yes
547,155186,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.99694,11.26889,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
548,155189,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.12624,11.23903,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8,0,1,0,Yes
549,155201,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.321153,10.343242,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,185,0,1,0,Yes
550,155202,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.31976,10.56617,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,185,0,1,0,Yes
551,155203,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.62832,10.88942,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,50,0,1,0,Yes
552,155204,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.3849,10.61592,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,50,0,1,0,Yes
553,155572,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.533333,9.083333,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
554,155583,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.12624,11.23903,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,115,0,1,0,Yes
555,155592,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,12.24682,10.4331,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,7,0,1,0,Yes
556,155599,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.75758,11.15604,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25,0,1,0,Yes
557,155613,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.75758,11.15604,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
558,155665,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12,0,1,0,Yes
559,155667,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.5,11,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,27,0,1,0,Yes
560,155677,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.56617,12.92475,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
561,155755,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.23147,10.77813,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,42,0,1,0,Yes
562,155757,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
563,155769,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.33261,11.09596,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
564,155772,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0694,11.7091,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,16,0,1,0,Yes
565,155774,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.3388,13.6734,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,24,0,1,0,Yes
566,155905,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,13.21673,9.99668,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,75,0,1,0,Yes
567,155926,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.26436,10.26761,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
568,155985,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.93849,10.1525,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12,0,1,0,Yes
569,155990,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.93042,10.2317,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11,0,1,0,Yes
570,155991,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.7399,10.16138,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11,0,1,0,Yes
571,155994,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.34035,11.954357,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4,0,1,0,Yes
572,156011,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.162663,10.312088,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,35,0,1,0,Yes
573,156013,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,12.5081,12.8847,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,15,0,1,0,Yes
574,156155,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,12.7848,12.499,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,15,0,1,0,Yes
575,156169,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,150,0,1,0,Yes
576,156170,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.42133,11.65583,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,71,0,1,0,Yes
577,156203,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.43135,10.8509,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,77,0,1,0,Yes
578,156204,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.5,12,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
579,156205,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.16873,10.40416,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7,0,1,0,Yes
580,156206,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.279305,10.571603,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10,0,1,0,Yes
581,156207,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.65399,11.16762,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10,0,1,0,Yes
582,156215,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.12624,11.23903,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,117,0,1,0,Yes
583,156218,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.9074,11.3885,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,75,0,1,0,Yes
584,156220,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.945559,11.439891,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,82,0,1,0,Yes
585,156223,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.42133,11.65583,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
586,156226,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.83441,10.88047,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
587,156235,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.5,11,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,34,0,1,0,Yes
588,156236,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.57067,11.39879,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8,0,1,0,Yes
589,156241,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.342066,11.260916,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
590,156242,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.22774,12.37308,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,51,0,1,0,Yes
591,156244,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.081628,11.198558,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
592,156246,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.11622,11.0139,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
593,156250,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.9074,11.3885,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
594,156252,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,12.76417,11.09826,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,5,0,1,0,Yes
595,156253,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.26438,13.6169,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,24,0,1,0,Yes
596,156290,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,6.75,7.75,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
597,156298,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.4952,13.09771,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
598,156299,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.56634,10.41452,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
599,156302,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5.31233,7.69704,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
600,156303,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.52765,10.18948,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7,0,1,0,Yes
601,156305,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.334444,11.6775,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,0,0,1,0,Yes
602,156328,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.5,11,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25,0,1,0,Yes
603,158660,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.71756,10.93703,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9,0,1,0,Yes
604,158661,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.02902,11.08681,Cameroon,471,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,0,1,0,Yes
605,163689,2014,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.9373,12.42499,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,22,0,1,0,Yes
606,163976,2013,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,12.5,9.333333,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
607,163977,2013,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.5,12,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
608,164110,2014,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,12.75758,11.15604,Nigeria,475,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,Yan Gora,4,0,1,0,Yes
609,188418,2015,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.86032,13.12111,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,17,0,1,0,Yes
610,190606,2015,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.9608,11.747,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,5,0,1,0,Yes
611,190607,2015,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.0694,11.7091,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,0,1,0,Yes
612,190608,2015,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.22233,10.45509,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10,0,1,0,Yes
613,190613,2015,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,14.01151,11.1621,Cameroon,471,83,Government of Cameroon,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,144,0,1,0,Yes
614,190632,2015,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,13.42133,11.65583,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,26,0,1,0,Yes
615,190643,2015,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.16729,10.28969,Nigeria,475,84,Government of Nigeria,1051,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,0,1,0,Yes
