"","id","year","date_start","longitude","latitude","dyad_name","side_a","side_b","deaths_total","event_relevant","event_civilians","al_shabaab_involved","al_shabaab_involved_txt"
"324",254802,2018,"2018-03-02 00:00:00.000",45.383333,2.35,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"325",254805,2018,"2018-03-02 00:00:00.000",45.383333,2.35,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"326",254811,2018,"2018-03-02 00:00:00.000",45.116667,2.15,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"327",254814,2018,"2018-03-02 00:00:00.000",41.62493,2.20586,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",15,1,0,1,"Yes"
"328",254815,2018,"2018-03-07 00:00:00.000",44.9,2.616667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"329",254821,2018,"2018-03-11 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"330",254824,2018,"2018-03-11 00:00:00.000",44.41667,1.83333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"331",254825,2018,"2018-03-11 00:00:00.000",44.533333,1.783333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"332",254822,2018,"2018-03-12 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"333",254826,2018,"2018-03-14 00:00:00.000",42.545365,-0.358173,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"334",254872,2018,"2018-03-14 00:00:00.000",45.5,4,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",85,1,0,1,"Yes"
"335",256933,2018,"2018-03-14 00:00:00.000",45.5,4,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"336",254831,2018,"2018-03-16 00:00:00.000",45.566667,3.85,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",33,1,0,1,"Yes"
"337",254836,2018,"2018-03-16 00:00:00.000",42.650037,3.631982,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"338",254841,2018,"2018-03-19 00:00:00.000",42.49,3.168883,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",8,1,0,1,"Yes"
"339",254842,2018,"2018-03-19 00:00:00.000",44.77327,1.91674,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"340",254849,2018,"2018-03-22 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",17,1,0,1,"Yes"
"341",254855,2018,"2018-03-23 00:00:00.000",45.203611,4.735833,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"342",254850,2018,"2018-03-23 00:00:00.000",43.65,3.116667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"343",254857,2018,"2018-03-25 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"344",254861,2018,"2018-03-25 00:00:00.000",43.473148,3.31817,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"345",254860,2018,"2018-03-26 00:00:00.000",49.1825,11.284722,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"346",254866,2018,"2018-03-26 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"347",254863,2018,"2018-03-27 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"348",254875,2018,"2018-03-30 00:00:00.000",45.203611,4.735833,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"349",254879,2018,"2018-03-31 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"350",255637,2018,"2018-04-01 00:00:00.000",44.533333,1.633333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",28,1,0,1,"Yes"
"351",254883,2018,"2018-04-01 00:00:00.000",44.533333,1.633333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",83,1,0,1,"Yes"
"352",254892,2018,"2018-04-02 00:00:00.000",45.566667,3.85,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"353",254893,2018,"2018-04-02 00:00:00.000",46.616667,4.683333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"354",255638,2018,"2018-04-02 00:00:00.000",41.32213,2.67191,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"355",255643,2018,"2018-04-04 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"356",255646,2018,"2018-04-05 00:00:00.000",42.772778,0.495833,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"357",255647,2018,"2018-04-06 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"358",255648,2018,"2018-04-07 00:00:00.000",45.516667,2.766667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"359",255656,2018,"2018-04-12 00:00:00.000",47.430833,6.769722,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"360",255655,2018,"2018-04-12 00:00:00.000",44.030278,1.113333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"361",255659,2018,"2018-04-15 00:00:00.000",45.203611,4.735833,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",30,1,0,1,"Yes"
"362",255660,2018,"2018-04-16 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"363",255673,2018,"2018-04-17 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"364",255661,2018,"2018-04-17 00:00:00.000",41.7141,0.2837,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"365",255681,2018,"2018-04-18 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"366",255671,2018,"2018-04-18 00:00:00.000",45.136111,2.130556,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"367",255690,2018,"2018-04-25 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"368",255696,2018,"2018-04-25 00:00:00.000",42.6559,0.00501,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",30,1,0,1,"Yes"
"369",255701,2018,"2018-04-28 00:00:00.000",41.01238,0.40627,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"370",255702,2018,"2018-04-28 00:00:00.000",47.430833,6.769722,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"371",255708,2018,"2018-04-28 00:00:00.000",41.5359,0.0874,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"372",256760,2018,"2018-05-04 00:00:00.000",43.816667,3.05,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"373",256761,2018,"2018-05-06 00:00:00.000",41.01238,0.40627,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",9,1,0,1,"Yes"
"374",256809,2018,"2018-05-09 00:00:00.000",44.9,2.616667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",11,1,0,1,"Yes"
"375",256817,2018,"2018-05-09 00:00:00.000",44.89832,2.04707,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"376",256815,2018,"2018-05-10 00:00:00.000",44.9,2.616667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"377",256831,2018,"2018-05-12 00:00:00.000",45.59693,3.38342,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",13,1,0,1,"Yes"
"378",256832,2018,"2018-05-12 00:00:00.000",44.52124,1.63359,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"379",256928,2018,"2018-05-15 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"380",256925,2018,"2018-05-19 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"381",256962,2018,"2018-05-21 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"382",256945,2018,"2018-05-22 00:00:00.000",44.778566,1.886988,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"383",256965,2018,"2018-05-23 00:00:00.000",47.430833,6.769722,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"384",256967,2018,"2018-05-23 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"385",256984,2018,"2018-05-23 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"386",256971,2018,"2018-05-23 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"387",256987,2018,"2018-05-28 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"388",257100,2018,"2018-05-29 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"389",257038,2018,"2018-05-31 00:00:00.000",45.116667,2.15,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",12,1,0,1,"Yes"
"390",257023,2018,"2018-06-01 00:00:00.000",49.1825,11.284722,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"391",257022,2018,"2018-06-01 00:00:00.000",46.1344,4.06172,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",26,1,0,1,"Yes"
"392",257032,2018,"2018-06-02 00:00:00.000",49.1125,10.948333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",41,1,0,1,"Yes"
"393",257037,2018,"2018-06-02 00:00:00.000",49.3936,10.9039,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",27,1,0,1,"Yes"
"394",257031,2018,"2018-06-04 00:00:00.000",41.221771,-1.1327,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"395",258356,2018,"2018-06-05 00:00:00.000",42.285637,2.338564,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"396",257036,2018,"2018-06-05 00:00:00.000",42.285637,2.338564,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",9,1,0,1,"Yes"
"397",258367,2018,"2018-06-05 00:00:00.000",45.383333,2.35,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",12,1,0,1,"Yes"
"398",258781,2018,"2018-06-07 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"399",258393,2018,"2018-06-07 00:00:00.000",42,0,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",25,1,0,1,"Yes"
"400",258398,2018,"2018-06-07 00:00:00.000",43.1091,3.8345,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"401",258407,2018,"2018-06-08 00:00:00.000",42.57061,-0.07204,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"402",258458,2018,"2018-06-08 00:00:00.000",45.116667,2.15,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"403",258443,2018,"2018-06-09 00:00:00.000",42.6559,0.00501,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"404",258446,2018,"2018-06-09 00:00:00.000",42.6559,0.00501,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",25,1,0,1,"Yes"
"405",258467,2018,"2018-06-10 00:00:00.000",45.22315,2.07212,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"406",258465,2018,"2018-06-11 00:00:00.000",43.033333,4.55,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"407",258469,2018,"2018-06-13 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"408",258503,2018,"2018-06-15 00:00:00.000",42.976677,2.410514,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"409",258506,2018,"2018-06-15 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"410",258532,2018,"2018-06-19 00:00:00.000",42.545365,-0.358173,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"411",258552,2018,"2018-06-24 00:00:00.000",42.690373,0.020658,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"412",258562,2018,"2018-06-24 00:00:00.000",44.533333,1.783333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"413",258585,2018,"2018-06-25 00:00:00.000",45.383333,2.35,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"414",258595,2018,"2018-06-25 00:00:00.000",42.772778,0.495833,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",30,1,0,1,"Yes"
"415",258630,2018,"2018-06-26 00:00:00.000",42.772778,0.495833,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"416",258603,2018,"2018-06-26 00:00:00.000",45.01587,2.39634,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"417",258618,2018,"2018-06-27 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"418",258783,2018,"2018-06-30 00:00:00.000",42.6559,0.00501,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",11,1,0,1,"Yes"
"419",258644,2018,"2018-07-01 00:00:00.000",45.306422,2.016353,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"420",259975,2018,"2018-07-03 00:00:00.000",42.6559,0.00501,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"421",259987,2018,"2018-07-07 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",20,1,0,1,"Yes"
"422",260004,2018,"2018-07-10 00:00:00.000",43,2.866667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"423",260000,2018,"2018-07-11 00:00:00.000",42.65,0.983333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",8,1,0,1,"Yes"
"424",260009,2018,"2018-07-11 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"425",260011,2018,"2018-07-14 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"426",260026,2018,"2018-07-23 00:00:00.000",42.6559,0.00501,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",93,1,0,1,"Yes"
"427",260140,2018,"2018-07-25 00:00:00.000",43.874167,4.036111,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"428",260031,2018,"2018-07-25 00:00:00.000",43.5,3,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"429",262369,2018,"2018-07-30 00:00:00.000",44.030278,1.113333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"430",260223,2018,"2018-07-31 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"431",260219,2018,"2018-07-31 00:00:00.000",41.983333,-0.633333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"432",260231,2018,"2018-08-02 00:00:00.000",44.765556,3.1225,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"433",260255,2018,"2018-08-04 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"434",260257,2018,"2018-08-05 00:00:00.000",45.116667,2.15,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"435",260258,2018,"2018-08-05 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"436",266266,2018,"2018-08-10 00:00:00.000",42,3,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"437",261996,2018,"2018-08-10 00:00:00.000",44.533333,1.783333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"438",262074,2018,"2018-08-11 00:00:00.000",44.993885,1.999084,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"439",262113,2018,"2018-08-13 00:00:00.000",42.690373,0.020658,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"440",268970,2018,"2018-08-13 00:00:00.000",42.66797,0.017066,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"441",262184,2018,"2018-08-18 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"442",262186,2018,"2018-08-19 00:00:00.000",45.136111,2.130556,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"443",262189,2018,"2018-08-21 00:00:00.000",42,0,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"444",262198,2018,"2018-08-21 00:00:00.000",44.7865,1.73,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"445",276562,2018,"2018-08-21 00:00:00.000",44.76388,1.71305,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"446",262314,2018,"2018-08-22 00:00:00.000",45.59693,3.38342,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"447",262202,2018,"2018-08-23 00:00:00.000",43.316667,2.483333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",9,1,0,1,"Yes"
"448",266267,2018,"2018-08-25 00:00:00.000",43.816667,3.05,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"449",262269,2018,"2018-08-26 00:00:00.000",44.76388,1.71305,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"450",262214,2018,"2018-08-27 00:00:00.000",44.41667,1.83333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"451",262294,2018,"2018-08-30 00:00:00.000",45.116667,2.15,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"452",262295,2018,"2018-08-31 00:00:00.000",45.116667,2.15,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"453",262303,2018,"2018-09-02 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"454",266377,2018,"2018-09-04 00:00:00.000",44.533333,1.783333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"455",265441,2018,"2018-09-04 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",6,1,0,1,"Yes"
"456",266065,2018,"2018-09-07 00:00:00.000",43.65,3.116667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",5,1,0,1,"Yes"
"457",265531,2018,"2018-09-08 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"458",265485,2018,"2018-09-10 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"459",265553,2018,"2018-09-11 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"460",265497,2018,"2018-09-11 00:00:00.000",44.77327,1.91674,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"461",265708,2018,"2018-09-15 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"462",265882,2018,"2018-09-17 00:00:00.000",42.14079,4.00253,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",30,1,0,1,"Yes"
"463",266818,2018,"2018-09-17 00:00:00.000",41.735699,3.4232,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",16,1,0,1,"Yes"
"464",265889,2018,"2018-09-18 00:00:00.000",42,1.666667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",12,1,0,1,"Yes"
"465",265973,2018,"2018-09-19 00:00:00.000",44.907,1.9133,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"466",266263,2018,"2018-09-21 00:00:00.000",42.289048,0.028636,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",20,1,0,1,"Yes"
"467",269526,2018,"2018-09-23 00:00:00.000",44.533333,1.783333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",36,1,0,1,"Yes"
"468",268772,2018,"2018-09-26 00:00:00.000",42,0,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",20,1,0,1,"Yes"
"469",266381,2018,"2018-09-27 00:00:00.000",41.017705,2.735179,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"470",266083,2018,"2018-09-30 00:00:00.000",42.730032,0.040128,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"471",276408,2018,"2018-09-30 00:00:00.000",42.709185,0.035525,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"472",276409,2018,"2018-09-30 00:00:00.000",42.7121,0.0854,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"473",266142,2018,"2018-10-01 00:00:00.000",42,0,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",9,1,0,1,"Yes"
"474",268717,2018,"2018-10-06 00:00:00.000",43.385188,0.800088,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"475",268728,2018,"2018-10-07 00:00:00.000",44.41667,1.83333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",3,1,0,1,"Yes"
"476",268818,2018,"2018-10-12 00:00:00.000",47.8575,4.6544,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",60,1,0,1,"Yes"
"477",268780,2018,"2018-10-13 00:00:00.000",43.65,3.116667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",20,1,0,1,"Yes"
"478",268804,2018,"2018-10-14 00:00:00.000",44.76388,1.71305,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",13,1,0,1,"Yes"
"479",269656,2018,"2018-10-14 00:00:00.000",42.690373,0.020658,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"480",268817,2018,"2018-10-15 00:00:00.000",45.516667,2.766667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"481",276549,2018,"2018-10-21 00:00:00.000",44.41667,1.83333,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",7,1,0,1,"Yes"
"482",268895,2018,"2018-10-25 00:00:00.000",43.385188,0.800088,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",2,1,0,1,"Yes"
"483",268898,2018,"2018-10-25 00:00:00.000",44.89832,2.04707,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"484",268899,2018,"2018-10-27 00:00:00.000",42.778889,0.249167,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",11,1,0,1,"Yes"
"485",268932,2018,"2018-10-29 00:00:00.000",46,3,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"486",268941,2018,"2018-10-29 00:00:00.000",45.5,4,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",1,1,0,1,"Yes"
"487",268960,2018,"2018-10-30 00:00:00.000",42.690373,0.020658,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",10,1,0,1,"Yes"
"488",269002,2018,"2018-11-01 00:00:00.000",45.366667,2.066667,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
"489",268900,2018,"2018-11-03 00:00:00.000",42.690373,0.020658,"Government of Somalia - Al-Shabaab","Government of Somalia","Al-Shabaab",4,1,0,1,"Yes"
