"","id","year","date_start","longitude","latitude","dyad_name","side_a","side_b","deaths_total","event_relevant","event_civilians","farc_eln_involved"
"995",152724,2014,"2014-09-06",-75.6572,9.39413,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"996",152726,2014,"2014-09-05",-75.6572,9.39413,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"997",152732,2014,"2014-09-05",-75.2382,6.85582,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"998",152733,2014,"2014-09-07",-77,6,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"999",203179,2015,"2015-02-15",-73.94331,8.45928,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1000",203189,2015,"2015-02-15",-73,8,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1001",203190,2015,"2015-02-21",-73.16598,8.44179,"Government of Colombia - ELN","Government of Colombia","ELN",6,1,0,"ELN"
"1002",203210,2015,"2015-03-12",-75.333333,3.083333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1003",203213,2015,"2015-03-09",-76.876801,6.53833,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1004",203221,2015,"2015-04-15",-76.66667,2.91667,"Government of Colombia - FARC","Government of Colombia","FARC",13,1,0,"FARC"
"1005",203295,2015,"2015-04-18",-73.532116,2.904073,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1006",203301,2015,"2015-05-26",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1007",203302,2015,"2015-05-21",-77.6,2.416667,"Government of Colombia - FARC","Government of Colombia","FARC",27,1,0,"FARC"
"1008",203310,2015,"2015-05-24",-74.6989,7.07993,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"1009",203311,2015,"2015-05-24",-78.815556,1.798611,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1010",203323,2015,"2015-05-25",-77,6,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1011",203515,2015,"2015-05-28",-71,6.666667,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1012",203543,2015,"2015-06-11",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1013",203555,2015,"2015-06-12",-78,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1014",203563,2015,"2015-06-14",-74.6989,7.07993,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1015",203564,2015,"2015-06-17",-71.428056,7.029167,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"1016",203576,2015,"2015-06-17",-74.766141,2.121722,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1017",203588,2015,"2015-06-22",-73.22737,8.59674,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"1018",203603,2015,"2015-07-10",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1019",203735,2015,"2015-08-01",-75.583333,3.75,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1020",203737,2015,"2015-07-21",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1021",203910,2015,"2015-09-17",-77.185488,2.597569,"Government of Colombia - ELN","Government of Colombia","ELN",6,1,0,"ELN"
"1022",203959,2015,"2015-10-02",-73.083333,8.5,"Government of Colombia - EPL - Megateo","Government of Colombia","EPL - Megateo",5,1,0,"Other conflict actors"
"1023",203977,2015,"2015-10-22",-74,8.41667,"Government of Colombia - ELN","Government of Colombia","ELN",9,1,0,"ELN"
"1024",203980,2015,"2015-10-25",-75.147677,7.072725,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1025",203981,2015,"2015-10-26",-72.27308,6.5368,"Government of Colombia - ELN","Government of Colombia","ELN",12,1,0,"ELN"
"1026",207636,2015,"2015-11-30",-72.81726,6.34434,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1027",219548,2002,"2002-03-12",-73.404402,3.022247,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"1028",219550,2002,"2002-03-31",-75.120232,9.717396,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1029",219551,2002,"2002-03-12",-73.208333,2.938333,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1030",219552,2002,"2002-03-12",-76.89361,0.37083,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1031",219553,2002,"2002-03-12",-75.439796,1.476602,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1032",219556,2002,"2002-12-31",-76.89361,0.37083,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1033",219560,2003,"2003-01-26",-71.78389,6.39833,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"1034",219561,2002,"2002-03-15",-75.563591,6.25184,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1035",219562,2003,"2003-02-28",-75.116068,5.030673,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1036",219563,2002,"2002-03-15",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1037",219564,2003,"2003-05-10",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1038",219565,2003,"2003-05-17",-76.66611,7.15972,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1039",219566,2002,"2002-03-16",-73.751561,3.124283,"Government of Colombia - FARC","Government of Colombia","FARC",17,1,0,"FARC"
"1040",219567,2002,"2002-03-17",-75.892319,2.393406,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1041",219568,2003,"2003-08-02",-69,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"1042",219569,2003,"2003-08-03",-75.333333,5.266667,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1043",219570,2003,"2003-08-06",-74.062827,4.649178,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1044",219572,2002,"2002-03-17",-76.85453,5.52914,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1045",219574,2002,"2002-03-17",-75.563591,6.25184,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1046",219575,2002,"2002-03-20",-72.910858,9.000916,"Government of Colombia - FARC","Government of Colombia","FARC",68,1,0,"FARC"
"1047",219581,2003,"2003-10-16",-71.730043,6.460995,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1048",219585,2002,"2002-03-21",-76.642748,3.015033,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1049",219586,2002,"2002-03-24",-73.90972,7.00621,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1050",219588,2003,"2003-09-19",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"1051",219589,2002,"2002-03-24",-73.13461,7.11354,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"1052",219591,2002,"2002-03-30",-67.48588,6.18903,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1053",219594,2002,"2002-03-26",-73,5.666667,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1054",219595,2002,"2002-03-26",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1055",219596,2002,"2002-03-26",-73,5.666667,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1056",219597,2002,"2002-03-28",-76.66269,7.76009,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1057",219598,2002,"2002-03-31",-73.872668,3.369851,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1058",219600,2002,"2002-03-31",-74.0732,2.00702,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1059",219605,2003,"2003-01-26",-73.416667,6.833333,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"1060",219607,2002,"2002-04-02",-73.89012,2.4794,"Government of Colombia - FARC","Government of Colombia","FARC",40,1,0,"FARC"
"1061",219614,2003,"2003-06-14",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",30,1,0,"FARC"
"1062",219615,2002,"2002-04-03",-75.45235,7.27908,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1063",219616,2003,"2003-08-07",-72.63509,6.04028,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"1064",219617,2003,"2003-08-12",-72.98243,1.60178,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1065",219619,2002,"2002-04-03",-70.40917,5.49056,"Government of Colombia - FARC","Government of Colombia","FARC",15,1,0,"FARC"
"1066",219623,2003,"2003-10-07",-75.369722,10.444722,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1067",219628,2003,"2003-10-30",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",15,1,0,"FARC"
"1068",219632,2002,"2002-05-14",-75.25,7.083333,"Government of Colombia - FARC","Government of Colombia","FARC",30,1,0,"FARC"
"1069",219633,2002,"2002-04-09",-74.24499,4.48425,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1070",219634,2002,"2002-04-10",-77.28111,1.21361,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1071",219635,2003,"2003-01-07",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",8,1,0,"FARC"
"1072",219636,2002,"2002-04-11",-76.5225,3.437222,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1073",219638,2003,"2003-12-01",-74.9777,9.1332,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1074",219639,2003,"2003-12-02",-77,6,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1075",219640,2003,"2003-12-02",-75.154059,1.905743,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1076",219641,1989,"1989-02-02",-73.5,9.333333,"Government of Colombia - ELN","Government of Colombia","ELN",7,1,0,"ELN"
"1077",219644,1990,"1990-12-09",-73.854722,7.065278,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1078",219648,1991,"1991-08-10",-75.666667,8.333333,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1079",219649,1991,"1991-10-26",-75.25,4,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1080",219653,1992,"1992-06-01",-73.922554,7.477544,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"1081",219654,1992,"1992-09-05",-73.353096,4.12606,"Government of Colombia - FARC","Government of Colombia","FARC",8,1,0,"FARC"
"1082",219655,1992,"1992-10-25",-73.6166,8.308442,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1083",219657,1992,"1992-12-26",-75.5,7,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1084",219660,1993,"1993-05-09",-73,8,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1085",219664,1993,"1993-05-21",-73.3922,7.76107,"Government of Colombia - ELN","Government of Colombia","ELN",5,1,0,"ELN"
"1086",219666,1991,"1991-12-28",-76.435645,7.244074,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1087",219673,1993,"1993-09-18",-74.333333,9,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1088",219675,1992,"1992-10-25",-75,9,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1089",219676,1992,"1992-10-25",-75.54736,2.38678,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1090",219677,1992,"1992-12-15",-73.119804,7.125393,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1091",219678,1992,"1992-12-16",-76.37641,8.27515,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1092",219680,1991,"1991-07-04",-72.5708,6.14592,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1093",219682,1992,"1992-12-24",-75.583333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1094",219690,1990,"1990-01-28",-74.16404,3.27834,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1095",219692,1989,"1989-02-05",-74.03839,5.89014,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1096",219694,1990,"1990-02-19",-73.416667,6.833333,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1097",219701,1991,"1991-11-17",-74.333333,9,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1098",219703,1992,"1992-03-07",-74.49147,5.34644,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1099",219706,1989,"1989-02-10",-76.6725,1.89589,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1100",219708,1992,"1992-06-30",-74.354969,3.240895,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1101",219709,1992,"1992-09-19",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1102",219711,1992,"1992-12-16",-72.507821,7.893907,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"1103",219713,1989,"1989-05-03",-73.13333,7.5,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"1104",219716,1991,"1991-07-12",-73.94683,4.40569,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1105",219729,1991,"1991-11-18",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1106",219734,1989,"1989-04-01",-73.3922,7.76107,"Government of Colombia - ELN","Government of Colombia","ELN",9,1,0,"ELN"
"1107",219737,1990,"1990-05-28",-71.5,5.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1108",219738,1990,"1990-05-29",-73,8,"Government of Colombia - EPL","Government of Colombia","EPL",4,1,0,"Other conflict actors"
"1109",219749,2002,"2002-04-13",-75.185241,6.057299,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1110",219751,2003,"2003-01-31",-75.5,7,"Government of Colombia - FARC","Government of Colombia","FARC",12,1,0,"FARC"
"1111",219752,2002,"2002-04-13",-73.33405,9.56228,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"1112",219755,2002,"2002-04-13",-75.50888,6.34633,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1113",219757,2003,"2003-06-23",-76,0.5,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1114",219762,2002,"2002-04-15",-77.566667,1.05,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1115",219763,2002,"2002-04-15",-77.11203,1.383864,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1116",219764,2002,"2002-04-18",-74.766141,2.121722,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1117",219765,2003,"2003-10-11",-73.751561,3.124283,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1118",219766,2002,"2002-04-19",-73,3.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1119",219767,2002,"2002-04-19",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",5,1,0,"FARC"
"1120",219768,2002,"2002-04-19",-75.284655,1.678168,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1121",219772,2003,"2003-11-03",-74.39047,5.3592,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1122",219773,2002,"2002-04-20",-76.267225,7.001719,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1123",219774,2003,"2003-12-02",-75.22382,9.532482,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1124",219775,2002,"2002-04-20",-74.099383,3.155578,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1125",219776,2002,"2002-04-20",-75.87877,5.6561,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1126",219778,2002,"2002-04-20",-74.99366,6.04343,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1127",219780,2002,"2002-04-21",-75.531669,1.481209,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1128",219781,2002,"2002-05-02",-74.166667,5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1129",219782,2004,"2004-01-07",-76.604444,0.685,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1130",219783,2002,"2002-04-23",-74.788889,2.1525,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1131",219784,2004,"2004-01-09",-74.50498,5.00008,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1132",219787,2004,"2004-01-12",-73.0531,8.65445,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"1133",219788,2002,"2002-04-25",-75.273056,10.443611,"Government of Colombia - FARC","Government of Colombia","FARC",10,1,0,"FARC"
"1134",219789,2004,"2004-01-17",-74.788889,2.1525,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1135",219790,2004,"2004-01-22",-75.79167,5.20427,"Government of Colombia - EPL - Megateo","Government of Colombia","EPL - Megateo",3,1,0,"Other conflict actors"
"1136",219791,2004,"2004-01-27",-75.5,4.416667,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1137",219792,2004,"2004-01-31",-70.47972,6.87306,"Government of Colombia - ELN","Government of Colombia","ELN",4,1,0,"ELN"
"1138",219794,2004,"2004-02-03",-75.25,4.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1139",219795,2004,"2004-02-08",-77.25,2.266667,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1140",219796,2002,"2002-04-26",-73.751561,3.124283,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1141",219797,2004,"2004-02-12",-76.7825,5.995,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1142",219799,2004,"2004-02-19",-75.106,5.968,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1143",219800,2002,"2002-04-26",-71.5,5.5,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"1144",219802,2002,"2002-04-26",-75.883217,5.297302,"Government of Colombia - ELN","Government of Colombia","ELN",2,1,0,"ELN"
"1145",219805,2002,"2002-04-26",-73.416667,6.833333,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1146",219806,2004,"2004-02-26",-75.16667,6.25,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1147",219807,2004,"2004-03-07",-73.27349,10.23244,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1148",219810,2002,"2002-04-29",-76.73986,2.26093,"Government of Colombia - FARC","Government of Colombia","FARC",7,1,0,"FARC"
"1149",219811,2004,"2004-03-15",-78.166667,1.166667,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1150",219812,2004,"2004-03-18",-75.30363,1.46389,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1151",219813,2004,"2004-03-22",-76.166667,3,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1152",219816,2004,"2004-03-27",-76.5,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1153",219817,2004,"2004-03-31",-76.95222,7.03639,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1154",219818,2002,"2002-05-01",-72.65315,1.9596,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1155",219819,2002,"2002-04-28",-77.28111,1.21361,"AUC - FARC","AUC","FARC",30,1,0,"FARC"
"1156",219820,2004,"2004-04-06",-71.94964,3.09706,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1157",219821,2002,"2002-05-02",-76.886278,6.578911,"AUC - FARC","AUC","FARC",12,1,0,"FARC"
"1158",219822,2002,"2002-05-02",-74.22211,5.25716,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1159",219824,2002,"2002-05-04",-75.239963,4.239221,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1160",219826,2004,"2004-04-14",-75.30363,1.46389,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1161",219829,2004,"2004-04-24",-75.583333,1.75,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1162",219832,2004,"2004-05-06",-76.166667,5.25,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1163",219834,2004,"2004-05-12",-74.916667,5.583333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1164",219836,2004,"2004-05-25",-76.416667,6.333333,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1165",219838,2002,"2002-05-08",-76.876801,6.53833,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1166",219839,2004,"2004-05-27",-77.08333,2.16667,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1167",219840,2004,"2004-06-02",-72.48944,5.74278,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1168",219841,2004,"2004-06-15",-76.833333,2.5,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1169",219842,2004,"2004-06-20",-75.16667,6.25,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1170",219843,2002,"2002-05-09",-73.833333,4.583333,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1171",219844,2004,"2004-06-26",-73.05902,7.51696,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1172",219845,2004,"2004-06-29",-74.916667,5.583333,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1173",219846,2002,"2002-05-09",-75.243261,1.298772,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1174",219847,2004,"2004-06-30",-73.25,9.916667,"Government of Colombia - ELN","Government of Colombia","ELN",5,1,0,"ELN"
"1175",219848,2004,"2004-07-04",-76.500748,0.513278,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1176",219849,2002,"2002-05-09",-75.563591,6.25184,"Government of Colombia - ELN","Government of Colombia","ELN",3,1,0,"ELN"
"1177",219850,2004,"2004-07-07",-74.495688,9.445719,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1178",219851,2004,"2004-07-15",-75.583333,3.75,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1179",219856,2004,"2004-07-19",-75.133333,6.166667,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1180",219857,2004,"2004-07-22",-75.5,4.416667,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1181",219858,2002,"2002-05-01",-74,0.75,"Government of Colombia - FARC","Government of Colombia","FARC",9,1,0,"FARC"
"1182",219859,2002,"2002-05-13",-76.65255,7.75849,"Government of Colombia - FARC","Government of Colombia","FARC",17,1,0,"FARC"
"1183",219860,2004,"2004-07-23",-74.472778,8.295833,"Government of Colombia - ELN","Government of Colombia","ELN",1,1,0,"ELN"
"1184",219861,2004,"2004-07-27",-75.25,4.5,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1185",219862,2004,"2004-08-01",-72.71729,5.67452,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1186",219863,2002,"2002-05-12",-73.015161,7.322333,"Government of Colombia - ELN","Government of Colombia","ELN",5,1,0,"ELN"
"1187",219864,2002,"2002-05-14",-75.297235,6.979196,"AUC - FARC","AUC","FARC",24,1,0,"FARC"
"1188",219865,2004,"2004-08-03",-77.460278,1.628333,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1189",219866,2004,"2004-08-07",-75,3.166667,"Government of Colombia - FARC","Government of Colombia","FARC",4,1,0,"FARC"
"1190",219867,2004,"2004-08-09",-74.788889,2.1525,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1191",219868,2002,"2002-05-14",-75.297235,6.979196,"AUC - FARC","AUC","FARC",41,1,0,"FARC"
"1192",219869,2002,"2002-05-15",-75.297235,6.979196,"Government of Colombia - FARC","Government of Colombia","FARC",13,1,0,"FARC"
"1193",219873,2004,"2004-08-21",-75.25,4.666667,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1194",219874,2002,"2002-05-17",-78.272185,2.8081,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1195",219875,2002,"2002-05-17",-72.910858,9.000916,"AUC - FARC","AUC","FARC",14,1,0,"FARC"
"1196",219876,2002,"2002-05-25",-75.439796,1.476602,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1197",219877,2002,"2002-05-20",-76.5,7.333333,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1198",219878,2004,"2004-08-26",-74.062827,4.649178,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1199",219879,2004,"2004-09-01",-75.083333,5.5,"Government of Colombia - FARC","Government of Colombia","FARC",2,1,0,"FARC"
"1200",219880,2002,"2002-05-21",-75.563591,6.25184,"Government of Colombia - FARC","Government of Colombia","FARC",9,1,0,"FARC"
"1201",219881,2002,"2002-07-02",-76.22814,3.24991,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
"1202",219882,2004,"2004-09-06",-78,1.5,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1203",219883,2002,"2002-05-21",-72.907222,11.544444,"Government of Colombia - FARC","Government of Colombia","FARC",6,1,0,"FARC"
"1204",219884,2004,"2004-09-14",-73.33333,7.5,"Government of Colombia - FARC","Government of Colombia","FARC",3,1,0,"FARC"
"1205",219885,2004,"2004-09-19",-75.666667,5.333333,"Government of Colombia - EPL - Megateo","Government of Colombia","EPL - Megateo",1,1,0,"Other conflict actors"
"1206",219886,2002,"2002-05-21",-72.243208,11.383208,"Government of Colombia - ELN","Government of Colombia","ELN",6,1,0,"ELN"
"1207",219887,2004,"2004-09-23",-76.166667,7.916667,"Government of Colombia - FARC","Government of Colombia","FARC",1,1,0,"FARC"
