"","eventid","iyear","longitude","latitude","nkill","suicide_txt"
"2725",202009160023,2020-01-01,44.83206,1.978939,0,"No"
"2726",202009170026,2020-01-01,45.500641,2.777264,1,"No"
"2727",202009210017,2020-01-01,44.692325,2.250067,0,"No"
"2728",202009230012,2020-01-01,40.958688,3.573799,NA,"No"
"2729",202009230019,2020-01-01,45.118061,2.14383,1,"No"
"2730",202010010007,2020-01-01,45.326114,2.059818,4,"Yes"
"2731",202010060007,2020-01-01,40.715003,2.493126,0,"No"
"2732",202010060009,2020-01-01,46.389051,5.537022,0,"No"
"2733",202010070010,2020-01-01,45.500641,2.777264,3,"No"
"2734",202010120015,2020-01-01,45.59839,3.381585,0,"No"
"2735",202010120016,2020-01-01,45.59839,3.381585,2,"No"
"2736",202010160032,2020-01-01,45.556223,3.623036,12,"No"
"2737",202010180028,2020-01-01,41.824953,3.924027,0,"No"
"2738",202010200016,2020-01-01,45.326114,2.059818,2,"No"
"2739",202010280010,2020-01-01,45.241971,2.038774,1,"No"
"2740",202010310028,2020-01-01,43.0053,2.868764,2,"No"
"2741",202011010022,2020-01-01,45.326114,2.059818,3,"No"
"2742",202011010023,2020-01-01,43.646581,3.115641,0,"No"
"2743",202011040014,2020-01-01,41.693889,3.8775,0,"No"
"2744",202011050014,2020-01-01,45.326114,2.059818,0,"No"
"2745",202011050017,2020-01-01,47.429032,6.774396,1,"No"
"2746",202011090020,2020-01-01,42.546652,-0.357847,0,"No"
"2747",202011110023,2020-01-01,42.546652,-0.357847,3,"No"
"2748",202011170011,2020-01-01,45.326114,2.059818,6,"Yes"
"2749",202011190007,2020-01-01,45.15723,2.099684,1,"No"
"2750",202011240014,2020-01-01,43.246105,3.809294,7,"No"
"2751",202011250009,2020-01-01,45.207493,2.082062,5,"No"
"2752",202011280005,2020-01-01,45.326114,2.059818,8,"Yes"
"2753",202011290023,2020-01-01,41.165311,3.820993,0,"No"
"2754",202012020001,2020-01-01,40.390488,-0.515876,NA,"No"
"2755",202012050006,2020-01-01,40.958688,3.573799,NA,"No"
"2756",202012100018,2020-01-01,44.521953,3.697419,1,"No"
"2757",202012100020,2020-01-01,48.567914,11.098904,NA,"No"
"2758",202012110017,2020-01-01,48.56856,11.110435,NA,"No"
"2759",202012140015,2020-01-01,40.917347,2.709468,0,"No"
"2760",202012180009,2020-01-01,47.429032,6.774396,22,"Yes"
"2761",202012180017,2020-01-01,40.736132,3.194611,NA,"No"
"2762",202012200027,2020-01-01,40.331279,-2.325307,0,"No"
"2763",202012230007,2020-01-01,40.308863,1.636048,1,"No"
"2764",202012280011,2020-01-01,41.440766,0.303664,9,"No"
"2765",202012280012,2020-01-01,45.326114,2.059818,4,"No"
"2766",202012290010,2020-01-01,45.326114,2.059818,1,"No"
"2767",202012290022,2020-01-01,40.927444,2.809093,1,"No"
"2768",202012300006,2020-01-01,46.411166,4.929678,NA,"No"
