"","X.2","X.1","X","id","year","date_start","conflict_name","dyad_name","longitude","latitude","where_prec","priogrid_gid","country","country_id","deaths_a","deaths_b","deaths_civilians","deaths_unknown","side_a_new_id","side_a","side_a_relevant","side_b_new_id","side_b","side_b_relevant","deaths_battle","deaths_total","event_relevant","event_civilians","event_community","event_rel_out"
"387",387,387,387,41898,2012,"2012-08-04","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13,11.5,4,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"388",388,388,388,41899,2012,"2012-08-06","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.15166,11.83537,3,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"389",389,389,389,41900,2012,"2012-08-16","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.15166,11.83537,3,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"390",390,390,390,41901,2012,"2012-08-21","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.08845,10.81742,3,145105,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"391",391,391,391,41902,2012,"2012-08-06","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",6.233333,7.55,1,140773,"Nigeria",475,0,0,19,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,19,0,1,0,0
"392",392,392,392,41903,2012,"2012-08-09","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.63114,12.17309,3,147266,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"393",393,393,393,41904,2012,"2012-08-23","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",10.04478,7.41158,3,140061,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"394",394,394,394,41905,2012,"2012-09-04","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,4,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,4,0,1,0,0
"395",395,395,395,41906,2012,"2012-09-05","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.26436,10.26761,1,144387,"Nigeria",475,0,0,4,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,4,0,1,0,0
"396",396,396,396,41907,2012,"2012-09-16","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",9.843273,10.313441,1,144380,"Nigeria",475,0,0,6,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,6,0,1,0,0
"397",397,397,397,41908,2012,"2012-10-19","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.15166,11.83537,3,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"398",398,398,398,41909,2012,"2012-11-10","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"399",399,399,399,41910,2012,"2012-09-17","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",10,10.5,4,145101,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"400",400,400,400,41911,2012,"2012-09-20","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"401",401,401,401,41912,2012,"2012-09-23","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",9.843273,10.313441,1,144380,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"402",402,402,402,41913,2012,"2012-10-14","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"403",403,403,403,41914,2012,"2012-10-07","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.7848,12.499,1,147266,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"404",404,404,404,41915,2012,"2012-10-18","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",11.15721,11.71064,3,146543,"Nigeria",475,0,0,10,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,10,0,1,0,0
"405",405,405,405,41916,2012,"2012-10-24","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"406",406,406,406,41917,2012,"2012-10-20","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",11.0694,11.7091,1,146543,"Nigeria",475,0,0,8,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,8,0,1,0,0
"407",407,407,407,41918,2012,"2012-10-26","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"408",408,408,408,41919,2012,"2012-11-13","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"409",409,409,409,41920,2012,"2012-11-13","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"410",410,410,410,41921,2012,"2012-11-15","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,3,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,3,0,1,0,0
"411",411,411,411,41922,2012,"2012-11-18","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.15166,11.83537,3,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"412",412,412,412,41923,2012,"2012-11-21","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.29155,11.89912,3,146547,"Nigeria",475,0,0,5,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,5,0,1,0,0
"413",413,413,413,41925,2012,"2012-12-01","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.84702,10.86583,1,145106,"Nigeria",475,0,0,10,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,10,0,1,0,0
"414",414,414,414,41926,2012,"2012-12-02","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",12.4952,13.09771,1,148705,"Nigeria",475,0,0,3,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,3,0,1,0,0
"415",415,415,415,41927,2012,"2012-12-03","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",11.0694,11.7091,1,146543,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"416",416,416,416,41928,2012,"2012-12-10","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.03365,11.65822,1,146547,"Nigeria",475,0,0,2,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,2,0,1,0,0
"417",417,417,417,41929,2012,"2012-12-15","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"418",418,418,418,41930,2012,"2012-12-25","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",11.0694,11.7091,2,146543,"Nigeria",475,0,0,6,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,6,0,1,0,0
"419",419,419,419,41932,2012,"2012-12-27","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,1,0,1,0,0
"420",420,420,420,41934,2012,"2012-12-29","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians",13.2048,9.86975,3,143667,"Nigeria",475,0,0,6,0,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,"Civilians",NA,0,6,0,1,0,0
"421",421,421,421,41939,2012,"2012-01-12","Government of Nigeria - Civilians","Government of Nigeria - Civilians",6.74048,7.79688,1,140774,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"422",422,422,422,41944,2012,"2012-04-08","Government of Nigeria - Civilians","Government of Nigeria - Civilians",7.013404,4.777423,1,136455,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"423",423,423,423,41946,2012,"2012-05-22","Government of Nigeria - Civilians","Government of Nigeria - Civilians",13.160274,11.84644,1,146547,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"424",424,424,424,41947,2012,"2012-05-24","Government of Nigeria - Civilians","Government of Nigeria - Civilians",7.013404,4.777423,1,136455,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"425",425,425,425,41950,2012,"2012-06-03","Government of Nigeria - Civilians","Government of Nigeria - Civilians",7.43828,10.52224,1,145095,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"426",426,426,426,41954,2012,"2012-08-10","Government of Nigeria - Civilians","Government of Nigeria - Civilians",6.264167,4.924722,1,136453,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"427",427,427,427,41955,2012,"2012-08-13","Government of Nigeria - Civilians","Government of Nigeria - Civilians",6.27495,4.91191,1,136453,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"428",428,428,428,41963,2012,"2012-12-08","Government of Nigeria - Civilians","Government of Nigeria - Civilians",7.274,10.315,3,144375,"Nigeria",475,0,0,1,0,84,"Government of Nigeria",1,1,"Civilians",NA,0,1,0,1,0,0
"429",429,429,429,42045,2011,"2011-01-03","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"430",430,430,430,42046,2011,"2011-01-09","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"431",431,431,431,42047,2011,"2011-01-17","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"432",432,432,432,42048,2011,"2011-01-23","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"433",433,433,433,42049,2011,"2011-01-23","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.19458,10.61285,1,145105,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"434",434,434,434,42050,2011,"2011-01-24","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"435",435,435,435,42051,2011,"2011-01-26","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",9.5824,9.82542,3,143660,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"436",436,436,436,42052,2011,"2011-02-28","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",7.43828,10.52224,1,145095,"Nigeria",475,2,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,2,1,0,0,0
"437",437,437,437,42053,2011,"2011-01-26","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"438",438,438,438,42054,2011,"2011-01-30","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,2,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"439",439,439,439,42055,2011,"2011-02-01","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"440",440,440,440,42056,2011,"2011-02-02","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.19458,10.61285,1,145105,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"441",441,441,441,42059,2011,"2011-02-20","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",11.9608,11.747,1,146544,"Nigeria",475,0,5,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,5,5,1,0,0,0
"442",442,442,442,42062,2011,"2011-02-27","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,0,0,1,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,0,1,1,0,0,0
"443",443,443,443,42063,2011,"2011-03-01","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,2,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"444",444,444,444,42064,2011,"2011-03-29","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"445",445,445,445,42067,2011,"2011-05-13","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,0,2,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,0,2,1,0,0,0
"446",446,446,446,42068,2011,"2011-05-15","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,4,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,4,4,1,0,0,0
"447",447,447,447,42069,2011,"2011-05-22","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",7.408,9.218,3,142935,"Nigeria",475,3,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"448",448,448,448,42070,2011,"2011-05-18","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,2,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,3,1,0,0,0
"449",449,449,449,42072,2011,"2011-05-23","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"450",450,450,450,42073,2011,"2011-06-16","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",7.533333,9.083333,1,142936,"Nigeria",475,1,1,0,1,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,2,3,1,0,0,0
"451",451,451,451,42074,2011,"2011-05-27","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.75758,11.15604,1,145826,"Nigeria",475,4,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,4,4,1,0,0,0
"452",452,452,452,42075,2011,"2011-05-29","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",9.843273,10.313441,1,144380,"Nigeria",475,0,0,2,12,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,0,14,1,0,0,0
"453",453,453,453,42076,2011,"2011-06-07","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"454",454,454,454,42077,2011,"2011-06-20","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",7.41115,11.93114,1,146535,"Nigeria",475,5,0,0,2,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,5,7,1,0,0,0
"455",455,455,455,42079,2011,"2011-06-20","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"456",456,456,456,42080,2011,"2011-06-27","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,0,2,1,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,0,3,1,0,0,0
"457",457,457,457,42082,2011,"2011-07-04","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,3,0,0,3,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,6,1,0,0,0
"458",458,458,458,42083,2011,"2011-11-06","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"459",459,459,459,42085,2011,"2011-07-08","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",10.33529,10.26606,1,144381,"Nigeria",475,1,0,0,1,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,2,1,0,0,0
"460",460,460,460,42086,2011,"2011-07-09","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,11,6,1,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,11,18,1,0,0,0
"461",461,461,461,42087,2011,"2011-07-12","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,3,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,3,1,0,0,0
"462",462,462,462,42089,2011,"2011-07-21","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"463",463,463,463,42090,2011,"2011-07-26","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"464",464,464,464,42091,2011,"2011-08-15","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",10.53785,12.13379,1,147262,"Nigeria",475,1,0,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"465",465,465,465,42093,2011,"2011-08-19","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",13.160274,11.84644,1,146547,"Nigeria",475,3,0,1,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,3,4,1,0,0,0
"466",466,466,466,42094,2011,"2011-08-25","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.7399,10.16138,1,144386,"Nigeria",475,10,3,7,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,13,20,1,0,0,0
"467",467,467,467,42095,2011,"2011-08-29","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",12.566246,9.580717,5,143666,"Nigeria",475,0,1,0,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,1,1,1,0,0,0
"468",468,468,468,42096,2011,"2011-09-12","Nigeria:Government","Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",10.46664,11.3137,1,145821,"Nigeria",475,4,0,1,0,84,"Government of Nigeria",1,1051,"Jama'atu Ahlis Sunna Lidda'awati wal-Jihad",1,4,5,1,0,0,0
